IMDB_ID,Title,Rating,Budget,Gross,Year,Country
tt0012190,The Four Horsemen of the Apocalypse,7.9,800000,None,None,None
tt0013099,The Electric House,7.3,None,33,2002,Spain
tt0013099,The Electric House,7.3,None,None,None,None
tt0017765,College,7.1,None,23993,2002,Spain
tt0017765,College,7.1,None,None,None,None
tt0018037,The Jazz Singer,6.8,422000,None,None,None
tt0018455,Sunrise,8.3,None,14406,2004,UK
tt0018455,Sunrise,8.3,None,13918,2004,UK
tt0018455,Sunrise,8.3,None,13861,2004,UK
tt0018455,Sunrise,8.3,None,13644,2004,UK
tt0018455,Sunrise,8.3,None,13534,2004,UK
tt0018455,Sunrise,8.3,None,13130,2004,UK
tt0018455,Sunrise,8.3,None,12885,2004,UK
tt0018455,Sunrise,8.3,None,12677,2004,UK
tt0018455,Sunrise,8.3,None,12392,2004,UK
tt0018455,Sunrise,8.3,None,10839,2004,UK
tt0018455,Sunrise,8.3,None,10125,2004,UK
tt0018455,Sunrise,8.3,None,9240,2004,UK
tt0018455,Sunrise,8.3,None,5801,2004,UK
tt0018455,Sunrise,8.3,None,97576,2004,Italy
tt0018455,Sunrise,8.3,None,32695,2004,Italy
tt0018455,Sunrise,8.3,None,8883,2004,Italy
tt0018455,Sunrise,8.3,None,44322,2005,Portugal
tt0018455,Sunrise,8.3,None,5130,2002,Spain
tt0019729,The Broadway Melody,6.3,379000,0,None,except
tt0020466,Sunnyside Up,6.8,None,0,None,None
tt0020629,All Quiet on the Western Front,8.1,1448864,None,None,None
tt0023876,Cavalcade,6,1180280,None,None,None
tt0025617,The Painted Veil,6.6,947000,0,None,except
tt0025617,The Painted Veil,6.6,947000,None,None,None
tt0028957,Green Fields,6.3,8000,None,None,None
tt0032553,The Great Dictator,8.5,2000000,0,None,None
tt0032553,The Great Dictator,8.5,2000000,0,None,None
tt0032553,The Great Dictator,8.5,2000000,0,None,None
tt0032553,The Great Dictator,8.5,2000000,395872,2003,Italy
tt0032553,The Great Dictator,8.5,2000000,373127,2003,Italy
tt0032553,The Great Dictator,8.5,2000000,363535,2003,Italy
tt0032553,The Great Dictator,8.5,2000000,345896,2003,Italy
tt0032553,The Great Dictator,8.5,2000000,326308,2003,Italy
tt0032553,The Great Dictator,8.5,2000000,313660,2003,Italy
tt0032553,The Great Dictator,8.5,2000000,277125,2003,Italy
tt0032553,The Great Dictator,8.5,2000000,238755,2003,Italy
tt0032553,The Great Dictator,8.5,2000000,182102,2003,Italy
tt0032553,The Great Dictator,8.5,2000000,112359,2003,Italy
tt0032553,The Great Dictator,8.5,2000000,54009,2002,Italy
tt0032553,The Great Dictator,8.5,2000000,9826,2002,Italy
tt0034465,Arabian Nights,6.3,None,None,None,None
tt0036306,Reveille with Beverly,6.7,40000,0,None,None
tt0038650,It's a Wonderful Life,8.6,3180000,7270000,1947,USA
tt0038650,It's a Wonderful Life,8.6,3180000,682222,2010,UK
tt0038650,It's a Wonderful Life,8.6,3180000,569890,2010,UK
tt0038650,It's a Wonderful Life,8.6,3180000,248018,2008,UK
tt0040259,Currito de la Cruz,6,None,2659368,None,USA
tt0043274,Alice au pays des merveilles,7.4,3000000,0,None,None
tt0043274,Alice au pays des merveilles,7.4,3000000,None,None,None
tt0043274,Alice au pays des merveilles,7.4,3000000,None,None,None
tt0043274,Alice au pays des merveilles,7.4,3000000,0,None,Disney
tt0044672,The Greatest Show on Earth,6.7,4000000,36880000,1952,USA
tt0044672,The Greatest Show on Earth,6.7,4000000,None,None,None
tt0044672,The Greatest Show on Earth,6.7,4000000,None,None,None
tt0044741,Ikiru,8.3,None,55240,2003,USA
tt0044741,Ikiru,8.3,None,49747,2003,USA
tt0044741,Ikiru,8.3,None,48403,2003,USA
tt0044741,Ikiru,8.3,None,47573,2003,USA
tt0044741,Ikiru,8.3,None,47115,2003,USA
tt0044741,Ikiru,8.3,None,45669,2003,USA
tt0044741,Ikiru,8.3,None,43913,2003,USA
tt0044741,Ikiru,8.3,None,40753,2003,USA
tt0044741,Ikiru,8.3,None,40263,2003,USA
tt0044741,Ikiru,8.3,None,39300,2003,USA
tt0044741,Ikiru,8.3,None,36602,2003,USA
tt0044741,Ikiru,8.3,None,33999,2003,USA
tt0044741,Ikiru,8.3,None,9739,2003,USA
tt0045637,Column South,6.3,None,0,None,None
tt0045830,El golfo que vio una estrella,0,None,84257,None,USA
tt0045841,The Great Sioux Uprising,5.5,None,0,None,None
tt0045841,The Great Sioux Uprising,5.5,None,None,None,None
tt0046889,The Dam Busters,7.4,None,0,None,None
tt0046906,Destry,6.6,None,0,None,None
tt0047123,It Should Happen to You,7.3,None,None,None,None
tt0048801,We're No Angels,7.5,1685000,0,None,None
tt0049261,Giant,7.7,5400000,169928,1996,USA
tt0049261,Giant,7.7,5400000,140211,1996,USA
tt0049261,Giant,7.7,5400000,93472,1996,USA
tt0049261,Giant,7.7,5400000,36655,1996,USA
tt0049261,Giant,7.7,5400000,5649,1996,USA
tt0050680,Man in the Shadow,6.9,600000,0,None,None
tt0050680,Man in the Shadow,6.9,600000,None,None,None
tt0053143,Operation Petticoat,7.3,None,0,None,None
tt0053724,La petite voiture,7.6,None,396717,None,USA
tt0054698,Breakfast at Tiffany's,7.7,2500000,None,None,None
tt0055928,Dr. No,7.3,1100000,0,None,except
tt0055928,Dr. No,7.3,1100000,4772574,1963,France
tt0055928,Dr. No,7.3,1100000,None,None,None
tt0056221,Commando,7.2,None,447785,None,USA
tt0056613,I tre nemici,4.7,None,150373550,1964,Italy
tt0057076,From Russia with Love,7.5,2000000,0,None,except
tt0057076,From Russia with Love,7.5,2000000,7610000,None,USA
tt0057076,From Russia with Love,7.5,2000000,None,None,None
tt0057083,Fun in Acapulco,5.8,None,None,None,None
tt0058182,A Hard Day's Night,7.7,560000,515005,2014,USA
tt0058182,A Hard Day's Night,7.7,560000,427506,2014,USA
tt0058182,A Hard Day's Night,7.7,560000,1000549,2001,USA
tt0058182,A Hard Day's Night,7.7,560000,965351,2001,USA
tt0058182,A Hard Day's Night,7.7,560000,919921,2001,USA
tt0058182,A Hard Day's Night,7.7,560000,860887,2001,USA
tt0058182,A Hard Day's Night,7.7,560000,650450,2001,USA
tt0058182,A Hard Day's Night,7.7,560000,426241,2000,USA
tt0058182,A Hard Day's Night,7.7,560000,277430,2000,USA
tt0058182,A Hard Day's Night,7.7,560000,178161,2000,USA
tt0058182,A Hard Day's Night,7.7,560000,50445,2000,USA
tt0058182,A Hard Day's Night,7.7,560000,56805,1982,USA
tt0058182,A Hard Day's Night,7.7,560000,0,None,None
tt0058182,A Hard Day's Night,7.7,560000,0,None,None
tt0058182,A Hard Day's Night,7.7,560000,2563000,None,USA
tt0058385,My Fair Lady,7.9,17000000,8805000,None,USA
tt0058385,My Fair Lady,7.9,17000000,None,None,None
tt0059578,For a Few Dollars More,8.3,600000,25204,2014,Italy
tt0059578,For a Few Dollars More,8.3,600000,274756312,None,USA
tt0060176,Blow-Up,7.7,1800000,None,None,None
tt0060176,Blow-Up,7.7,1800000,390944,1975,Spain
tt0060176,Blow-Up,7.7,1800000,None,None,None
tt0060196,The Good the Bad and the Ugly,8.9,1200000,25100000,2012,USA
tt0060196,The Good the Bad and the Ugly,8.9,1200000,10584,2003,Finland
tt0060196,The Good the Bad and the Ugly,8.9,1200000,39749,2014,Italy
tt0061385,Barefoot in the Park,7,None,None,None,None
tt0061385,Barefoot in the Park,7,None,1417342,1968,Spain
tt0061852,The Jungle Book,7.6,None,0,None,None
tt0061852,The Jungle Book,7.6,None,0,None,None
tt0061852,The Jungle Book,7.6,None,0,None,None
tt0061852,The Jungle Book,7.6,None,0,None,except
tt0061852,The Jungle Book,7.6,None,25263000,None,USA
tt0062005,La mujer de otro,5.6,None,20100462,None,USA
tt0062622,2001: A Space Odyssey,8.3,12000000,56954992,2016,USA
tt0062622,2001: A Space Odyssey,8.3,12000000,56954992,2001,USA
tt0062622,2001: A Space Odyssey,8.3,12000000,239621,2001,USA
tt0062622,2001: A Space Odyssey,8.3,12000000,56715371,1977,USA
tt0062622,2001: A Space Odyssey,8.3,12000000,21500000,1970,USA
tt0062622,2001: A Space Odyssey,8.3,12000000,0,None,None
tt0062622,2001: A Space Odyssey,8.3,12000000,0,None,None
tt0062622,2001: A Space Odyssey,8.3,12000000,0,None,None
tt0062622,2001: A Space Odyssey,8.3,12000000,12000000,1969,Non-USA
tt0062622,2001: A Space Odyssey,8.3,12000000,49782,2001,Australia
tt0062622,2001: A Space Odyssey,8.3,12000000,165590,2001,Germany
tt0062622,2001: A Space Odyssey,8.3,12000000,0,2010,Kong
tt0062622,2001: A Space Odyssey,8.3,12000000,1871524,2002,Spain
tt0062622,2001: A Space Odyssey,8.3,12000000,None,None,None
tt0062622,2001: A Space Odyssey,8.3,12000000,None,None,None
tt0062622,2001: A Space Odyssey,8.3,12000000,None,None,None
tt0062765,Bullitt,7.5,5500000,4480000,None,USA
tt0062765,Bullitt,7.5,5500000,0,None,None
tt0062867,De Picos Pardos a la ciudad,4.4,None,12096361,None,USA
tt0065769,The Troops on Vacation,6.4,None,831043,None,USA
tt0065769,The Troops on Vacation,6.4,None,None,None,None
tt0065769,The Troops on Vacation,6.4,None,None,None,None
tt0066402,Start the Revolution Without Me,6.6,None,224979,2002,Spain
tt0066402,Start the Revolution Without Me,6.6,None,None,None,None
tt0066402,Start the Revolution Without Me,6.6,None,None,None,None
tt0066412,Blade of the Ripper,7,None,15193058,None,USA
tt0066735,4 mouches de velours gris,6.7,None,1231000000,None,USA
tt0066735,4 mouches de velours gris,6.7,None,None,None,None
tt0067803,Summer of '42,7.3,1000000,0,None,None
tt0067803,Summer of '42,7.3,1000000,None,None,None
tt0067907,Unman Wittering and Zigo,7.1,None,None,None,None
tt0068473,Deliverance,7.7,2000000,0,None,None
tt0068473,Deliverance,7.7,2000000,1443730,None,USA
tt0068473,Deliverance,7.7,2000000,None,None,None
tt0068576,Fear Is the Key,6.3,None,4111251,None,USA
tt0068699,High Plains Drifter,7.6,5500000,1512351,None,USA
tt0068699,High Plains Drifter,7.6,5500000,None,None,None
tt0069113,The Poseidon Adventure,7.1,5000000,264850,1972,USA
tt0069113,The Poseidon Adventure,7.1,5000000,0,None,None
tt0069113,The Poseidon Adventure,7.1,5000000,1099061,None,USA
tt0069191,Fellini Roma,7.4,None,934000,None,USA
tt0069281,Sleuth,8.1,None,368514,2003,Spain
tt0069281,Sleuth,8.1,None,None,None,None
tt0069281,Sleuth,8.1,None,767183,2003,Spain
tt0069495,What's Up Doc?,7.8,4000000,0,None,None
tt0069495,What's Up Doc?,7.8,4000000,11598000,None,USA
tt0069495,What's Up Doc?,7.8,4000000,None,None,None
tt0070034,Opération dragon,7.7,850000,3307526,None,Hong
tt0070034,Opération dragon,7.7,850000,None,None,None
tt0070849,Le dernier Tango à Paris,7.1,1250000,0,None,None
tt0070849,Le dernier Tango à Paris,7.1,1250000,2704423,None,USA
tt0070849,Le dernier Tango à Paris,7.1,1250000,None,None,None
tt0070849,Le dernier Tango à Paris,7.1,1250000,0,None,except
tt0070849,Le dernier Tango à Paris,7.1,1250000,None,None,None
tt0071141,Ali: Fear Eats the Soul,8.1,0,None,None,None
tt0071222,Black Christmas,7.2,620000,4053000,1974,USA
tt0071222,Black Christmas,7.2,620000,None,None,None
tt0071853,Monty Python and the Holy Grail,8.3,229575,1229197,2012,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1222542,2012,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1217314,2012,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1214938,2012,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1821082,2003,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1819468,2003,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1817397,2003,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1806466,2003,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1791559,2003,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1785006,2003,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1783439,2003,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1780723,2003,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1777349,2003,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1775738,2003,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1774122,2003,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1772406,2003,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1767727,2003,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1763531,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1760324,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1758611,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1756433,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1753756,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1747429,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1743697,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1738423,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1732447,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1721621,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1716299,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1715171,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1712245,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1710120,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1703391,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1697907,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1696885,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1694298,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1690620,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1683578,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1673029,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1664725,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1658708,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1655249,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1653098,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1650878,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1645815,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1639412,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1632956,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1626956,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1621722,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1614349,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1601256,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1594949,2002,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1588423,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1579690,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1568820,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1554312,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1535894,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1511018,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1476750,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1422337,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1368472,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1308217,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1253631,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1192043,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1116793,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1046744,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,932219,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,820876,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,742648,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,679451,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,625695,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,573358,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,505918,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,425826,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,358714,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,321834,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,285629,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,231506,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,165688,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,112044,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,45487,2001,USA
tt0071853,Monty Python and the Holy Grail,8.3,229575,1290142,2002,Spain
tt0071853,Monty Python and the Holy Grail,8.3,229575,1613311,None,USA
tt0072890,Dog Day Afternoon,8,1800000,50000000,1977,USA
tt0072890,Dog Day Afternoon,8,1800000,46665856,1976,USA
tt0073028,Furtivos,7.7,None,262062199,2000,Spain
tt0073028,Furtivos,7.7,None,None,None,None
tt0073028,Furtivos,7.7,None,None,None,None
tt0073535,The Night Caller,7,0,644015,None,USA
tt0073535,The Night Caller,7,0,1150000,None,West
tt0074103,L'aile ou la cuisse,7.3,0,1433266,None,USA
tt0074103,L'aile ou la cuisse,7.3,0,None,None,None
tt0074103,L'aile ou la cuisse,7.3,0,0,None,None
tt0074103,L'aile ou la cuisse,7.3,0,0,1977,Germany
tt0074103,L'aile ou la cuisse,7.3,0,None,None,None
tt0074285,Carrie,7.4,1800000,141149635,None,USA
tt0074285,Carrie,7.4,1800000,None,None,None
tt0074285,Carrie,7.4,1800000,None,None,None
tt0074483,The Enforcer,6.8,9000000,2665006,None,USA
tt0074483,The Enforcer,6.8,9000000,None,None,None
tt0075265,A Star Is Born,6.5,6000000,0,None,None
tt0075265,A Star Is Born,6.5,6000000,1342609,None,USA
tt0075784,A Bridge Too Far,7.4,26000000,None,None,None
tt0075860,Close Encounters of the Third Kind,7.7,20000000,0,None,None
tt0075860,Close Encounters of the Third Kind,7.7,20000000,0,None,None
tt0075860,Close Encounters of the Third Kind,7.7,20000000,9083988,1977,USA
tt0075860,Close Encounters of the Third Kind,7.7,20000000,8608254,None,USA
tt0076571,Obscene Desire,5.2,None,8746415,None,USA
tt0077276,French Fried Vacation,6.9,None,None,None,None
tt0077651,Halloween,7.9,300000,0,None,None
tt0077651,Halloween,7.9,300000,2298579,None,USA
tt0077745,Invasion of the Body Snatchers,7.4,3500000,None,None,None
tt0078053,Deux espionnes avec un petit slip à fleur,4.8,None,24139160,None,USA
tt0078111,Pretty Baby,6.6,None,None,None,None
tt0078111,Pretty Baby,6.6,None,None,None,None
tt0078907,Les bronzés font du ski,7.5,None,None,None,None
tt0078907,Les bronzés font du ski,7.5,None,1579978,1979,France
tt0079285,Saturn 3,5.1,10000000,60425815,None,USA
tt0079788,Zombie Holocaust,5.3,None,25683600,None,USA
tt0079788,Zombie Holocaust,5.3,None,None,None,None
tt0080455,The Blues Brothers,7.9,27000000,4858152,1980,USA
tt0080455,The Blues Brothers,7.9,27000000,0,None,None
tt0080455,The Blues Brothers,7.9,27000000,5374647,None,USA
tt0080549,Coal Miner's Daughter,7.5,None,3366443,1980,USA
tt0080716,Fame,6.6,None,118160,1980,USA
tt0080716,Fame,6.6,None,0,None,None
tt0080716,Fame,6.6,None,6345426,None,USA
tt0080934,The Island,5.3,22000000,3123267,1980,USA
tt0081658,Trois Hommes à Abattre,6.2,None,502457,None,West
tt0081658,Trois Hommes à Abattre,6.2,None,None,None,None
tt0081738,The Watcher in the Woods,6.4,None,None,None,None
tt0082096,Das Boot,8.4,14000000,11487676,2013,USA
tt0082096,Das Boot,8.4,14000000,11433134,1997,USA
tt0082096,Das Boot,8.4,14000000,11323643,1997,USA
tt0082096,Das Boot,8.4,14000000,11192880,1997,USA
tt0082096,Das Boot,8.4,14000000,68369,1997,USA
tt0082096,Das Boot,8.4,14000000,11079251,1997,USA
tt0082096,Das Boot,8.4,14000000,0,None,None
tt0082096,Das Boot,8.4,14000000,0,None,None
tt0082096,Das Boot,8.4,14000000,26994,1982,USA
tt0082096,Das Boot,8.4,14000000,0,None,None
tt0082096,Das Boot,8.4,14000000,0,None,except
tt0082096,Das Boot,8.4,14000000,84970337,2013,worldwide
tt0082096,Das Boot,8.4,14000000,4143543,None,USA
tt0082198,Conan the Barbarian,6.9,20000000,38511612,1982,USA
tt0082198,Conan the Barbarian,6.9,20000000,37699542,1982,USA
tt0082198,Conan the Barbarian,6.9,20000000,36704314,1982,USA
tt0082198,Conan the Barbarian,6.9,20000000,35192677,1982,USA
tt0082198,Conan the Barbarian,6.9,20000000,32874759,1982,USA
tt0082198,Conan the Barbarian,6.9,20000000,28208895,1982,USA
tt0082198,Conan the Barbarian,6.9,20000000,20300066,1982,USA
tt0082198,Conan the Barbarian,6.9,20000000,9603139,1982,USA
tt0082198,Conan the Barbarian,6.9,20000000,0,None,None
tt0082198,Conan the Barbarian,6.9,20000000,1822000,None,USA
tt0082198,Conan the Barbarian,6.9,20000000,3164869,None,USA
tt0082334,The Entity,6.6,9000000,None,None,None
tt0082350,An Eye for an Eye,5.5,None,424756,None,West
tt0082432,Gallipoli,7.5,0,3623994,1981,USA
tt0082432,Gallipoli,7.5,0,3302995,1981,USA
tt0082432,Gallipoli,7.5,0,2892761,1981,USA
tt0082432,Gallipoli,7.5,0,2204369,1981,USA
tt0082432,Gallipoli,7.5,0,1263099,1981,USA
tt0082432,Gallipoli,7.5,0,922146,1981,USA
tt0082432,Gallipoli,7.5,0,663207,1981,USA
tt0082432,Gallipoli,7.5,0,402096,1981,USA
tt0082432,Gallipoli,7.5,0,247021,1981,USA
tt0082432,Gallipoli,7.5,0,59757,1981,USA
tt0082432,Gallipoli,7.5,0,11740000,2004,Australia
tt0082484,Quest for Fire,7.4,12500000,0,None,None
tt0082484,Quest for Fire,7.4,12500000,0,None,None
tt0082495,Halloween II,6.5,2500000,20470309,1981,USA
tt0082495,Halloween II,6.5,2500000,19324019,1981,USA
tt0082495,Halloween II,6.5,2500000,17615968,1981,USA
tt0082495,Halloween II,6.5,2500000,14200000,1981,USA
tt0082495,Halloween II,6.5,2500000,7676836,1981,USA
tt0082495,Halloween II,6.5,2500000,25533818,1981,Worldwide
tt0082495,Halloween II,6.5,2500000,35213609,None,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,3115115,2012,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,3055303,2012,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,2825462,2012,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,1673731,2012,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,242374454,2012,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,228671608,1982,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,227358343,1982,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,226124455,1982,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,224532266,1982,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,222254556,1982,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,219081050,1982,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,213909222,1982,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,196614672,1982,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,194974748,1982,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,192999474,1982,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,191231287,1982,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,189468297,1982,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,187406147,1982,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,185748792,1982,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,183912000,1982,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,181718672,1982,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,179642063,1982,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,176193981,1982,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,160955434,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,158118372,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,151938500,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,148244536,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,146648104,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,144963710,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,141812813,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,139888596,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,136885717,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,134396731,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,131810688,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,128566311,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,125254773,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,117371084,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,110733608,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,104088566,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,95974374,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,88137951,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,78743581,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,68431268,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,58406558,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,46273735,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,34903399,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,21861910,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,8305823,1981,USA
tt0082971,Raiders of the Lost Ark,8.5,18000000,384140454,2012,Worldwide
tt0082971,Raiders of the Lost Ark,8.5,18000000,28384198,None,USA
tt0083111,Southern Comfort,7.2,None,2939174,1981,USA
tt0083111,Southern Comfort,7.2,None,763694,1981,USA
tt0083111,Southern Comfort,7.2,None,383014,1981,USA
tt0083111,Southern Comfort,7.2,None,116943,1981,USA
tt0083296,Terreur à l'hôpital central,5.5,5500000,12581713,1982,USA
tt0083296,Terreur à l'hôpital central,5.5,5500000,11943356,1982,USA
tt0083296,Terreur à l'hôpital central,5.5,5500000,10944524,1982,USA
tt0083296,Terreur à l'hôpital central,5.5,5500000,8913984,1982,USA
tt0083296,Terreur à l'hôpital central,5.5,5500000,5250157,1982,USA
tt0083449,The Missionary,6.2,None,7241180,1982,USA
tt0083449,The Missionary,6.2,None,6398559,1982,USA
tt0083449,The Missionary,6.2,None,5121400,1982,USA
tt0083449,The Missionary,6.2,None,3890388,1982,USA
tt0083449,The Missionary,6.2,None,1864852,1982,USA
tt0083658,Blade Runner,8.2,28000000,32868943,2012,USA
tt0083658,Blade Runner,8.2,28000000,1437091,2008,USA
tt0083658,Blade Runner,8.2,28000000,1425811,2008,USA
tt0083658,Blade Runner,8.2,28000000,1413694,2008,USA
tt0083658,Blade Runner,8.2,28000000,1404139,2008,USA
tt0083658,Blade Runner,8.2,28000000,1388540,2008,USA
